Category,Day,Amount,Date,Month
Hair / Gym,12,,12/07/2023,JULY
Hair / Gym,13,,13/07/2023,JULY
Hair / Gym,14,,14/07/2023,JULY
Hair / Gym,15,,15/07/2023,JULY
Hair / Gym,16,,16/07/2023,JULY
Hair / Gym,17,,17/07/2023,JULY
Hair / Gym,18,,18/07/2023,JULY
Hair / Gym,19,,19/07/2023,JULY
Hair / Gym,20,20,20/07/2023,JULY
Hair / Gym,21,,21/07/2023,JULY
Hair / Gym,22,,22/07/2023,JULY
Hair / Gym,23,,23/07/2023,JULY
Hair / Gym,24,,24/07/2023,JULY
Hair / Gym,25,,25/07/2023,JULY
Hair / Gym,26,,26/07/2023,JULY
Hair / Gym,27,,27/07/2023,JULY
Hair / Gym,28,,28/07/2023,JULY
Hair / Gym,29,,29/07/2023,JULY
Hair / Gym,30,,30/07/2023,JULY
Hair / Gym,31,,31/07/2023,JULY
Food,1,39,01/07/2023,JULY
Food,2,70,02/07/2023,JULY
Food,3,39,03/07/2023,JULY
Food,4,9,04/07/2023,JULY
Food,5,5,05/07/2023,JULY
Food,6,8,06/07/2023,JULY
Food,7,39.5,07/07/2023,JULY
Food,8,150,08/07/2023,JULY
Food,9,,09/07/2023,JULY
Food,10,7,10/07/2023,JULY
Food,11,8.5,11/07/2023,JULY
Food,12,8,12/07/2023,JULY
Food,13,8,13/07/2023,JULY
Food,14,87.7,14/07/2023,JULY
Food,15,,15/07/2023,JULY
Food,16,,16/07/2023,JULY
Food,17,7,17/07/2023,JULY
Food,18,16.5,18/07/2023,JULY
Food,19,14,19/07/2023,JULY
Food,20,18,20/07/2023,JULY
Food,21,,21/07/2023,JULY
Food,22,11,22/07/2023,JULY
Food,23,,23/07/2023,JULY
Food,24,,24/07/2023,JULY
Food,25,14,25/07/2023,JULY
Food,26,116.47,26/07/2023,JULY
Food,27,10,27/07/2023,JULY
Food,28,81,28/07/2023,JULY
Food,29,85,29/07/2023,JULY
Food,30,,30/07/2023,JULY
Food,31,27,31/07/2023,JULY
Healthcare,1,,01/07/2023,JULY
Healthcare,2,,02/07/2023,JULY
Healthcare,3,,03/07/2023,JULY
Healthcare,4,,04/07/2023,JULY
Healthcare,5,,05/07/2023,JULY
Healthcare,6,,06/07/2023,JULY
Healthcare,7,,07/07/2023,JULY
Healthcare,8,31,08/07/2023,JULY
Healthcare,9,,09/07/2023,JULY
Healthcare,10,22,10/07/2023,JULY
Healthcare,11,,11/07/2023,JULY
Healthcare,12,,12/07/2023,JULY
Healthcare,13,,13/07/2023,JULY
Healthcare,14,,14/07/2023,JULY
Healthcare,15,,15/07/2023,JULY
Healthcare,16,,16/07/2023,JULY
Healthcare,17,,17/07/2023,JULY
Healthcare,18,,18/07/2023,JULY
Healthcare,19,,19/07/2023,JULY
Healthcare,20,,20/07/2023,JULY
Healthcare,21,,21/07/2023,JULY
Healthcare,22,,22/07/2023,JULY
Healthcare,23,,23/07/2023,JULY
Healthcare,24,,24/07/2023,JULY
Healthcare,25,,25/07/2023,JULY
Healthcare,26,,26/07/2023,JULY
Healthcare,27,,27/07/2023,JULY
Healthcare,28,,28/07/2023,JULY
Healthcare,29,,29/07/2023,JULY
Healthcare,30,,30/07/2023,JULY
Healthcare,31,,31/07/2023,JULY
Toiletries/Groceries,1,,01/07/2023,JULY
Toiletries/Groceries,2,,02/07/2023,JULY
Toiletries/Groceries,3,,03/07/2023,JULY
Toiletries/Groceries,4,,04/07/2023,JULY
Toiletries/Groceries,5,,05/07/2023,JULY
Toiletries/Groceries,6,,06/07/2023,JULY
Toiletries/Groceries,7,,07/07/2023,JULY
Toiletries/Groceries,8,,08/07/2023,JULY
Toiletries/Groceries,9,,09/07/2023,JULY
Toiletries/Groceries,10,,10/07/2023,JULY
Toiletries/Groceries,11,,11/07/2023,JULY
Toiletries/Groceries,12,,12/07/2023,JULY
Toiletries/Groceries,13,,13/07/2023,JULY
Toiletries/Groceries,14,,14/07/2023,JULY
Toiletries/Groceries,15,,15/07/2023,JULY
Toiletries/Groceries,16,,16/07/2023,JULY
Toiletries/Groceries,17,,17/07/2023,JULY
Toiletries/Groceries,18,,18/07/2023,JULY
Toiletries/Groceries,19,,19/07/2023,JULY
Toiletries/Groceries,20,28,20/07/2023,JULY
Toiletries/Groceries,21,,21/07/2023,JULY
Toiletries/Groceries,22,597.91,22/07/2023,JULY
Toiletries/Groceries,23,120,23/07/2023,JULY
Toiletries/Groceries,24,,24/07/2023,JULY
Toiletries/Groceries,25,,25/07/2023,JULY
Toiletries/Groceries,26,,26/07/2023,JULY
Toiletries/Groceries,27,,27/07/2023,JULY
Toiletries/Groceries,28,38,28/07/2023,JULY
Toiletries/Groceries,29,90,29/07/2023,JULY
Toiletries/Groceries,30,,30/07/2023,JULY
Toiletries/Groceries,31,,31/07/2023,JULY
Transportation ,1,,01/07/2023,JULY
Transportation ,2,35,02/07/2023,JULY
Transportation ,3,70.5,03/07/2023,JULY
Transportation ,4,25,04/07/2023,JULY
Transportation ,5,27.5,05/07/2023,JULY
Transportation ,6,45,06/07/2023,JULY
Transportation ,7,85.25,07/07/2023,JULY
Transportation ,8,39,08/07/2023,JULY
Transportation ,9,,09/07/2023,JULY
Transportation ,10,82,10/07/2023,JULY
Transportation ,11,,11/07/2023,JULY
Transportation ,12,,12/07/2023,JULY
Transportation ,13,,13/07/2023,JULY
Transportation ,14,47,14/07/2023,JULY
Transportation ,15,,15/07/2023,JULY
Transportation ,16,,16/07/2023,JULY
Transportation ,17,56,17/07/2023,JULY
Transportation ,18,,18/07/2023,JULY
Transportation ,19,,19/07/2023,JULY
Transportation ,20,,20/07/2023,JULY
Transportation ,21,82,21/07/2023,JULY
Transportation ,22,69,22/07/2023,JULY
Transportation ,23,55,23/07/2023,JULY
Transportation ,24,51,24/07/2023,JULY
Transportation ,25,60.5,25/07/2023,JULY
Transportation ,26,16,26/07/2023,JULY
Transportation ,27,,27/07/2023,JULY
Transportation ,28,98,28/07/2023,JULY
Transportation ,29,50,29/07/2023,JULY
Transportation ,30,18,30/07/2023,JULY
Transportation ,31,,31/07/2023,JULY
Miscellaneous,1,,01/07/2023,JULY
Miscellaneous,2,,02/07/2023,JULY
Miscellaneous,3,,03/07/2023,JULY
Miscellaneous,4,,04/07/2023,JULY
Miscellaneous,5,,05/07/2023,JULY
Miscellaneous,6,,06/07/2023,JULY
Miscellaneous,7,364.6,07/07/2023,JULY
Miscellaneous,8,,08/07/2023,JULY
Miscellaneous,9,,09/07/2023,JULY
Miscellaneous,10,,10/07/2023,JULY
Miscellaneous,11,,11/07/2023,JULY
Miscellaneous,12,28,12/07/2023,JULY
Miscellaneous,13,36,13/07/2023,JULY
Miscellaneous,14,,14/07/2023,JULY
Miscellaneous,15,,15/07/2023,JULY
Miscellaneous,16,,16/07/2023,JULY
Miscellaneous,17,,17/07/2023,JULY
Miscellaneous,18,,18/07/2023,JULY
Miscellaneous,19,,19/07/2023,JULY
Miscellaneous,20,,20/07/2023,JULY
Miscellaneous,21,,21/07/2023,JULY
Miscellaneous,22,24,22/07/2023,JULY
Miscellaneous,23,205,23/07/2023,JULY
Miscellaneous,24,,24/07/2023,JULY
Miscellaneous,25,,25/07/2023,JULY
Miscellaneous,26,,26/07/2023,JULY
Miscellaneous,27,,27/07/2023,JULY
Miscellaneous,28,,28/07/2023,JULY
Miscellaneous,29,50,29/07/2023,JULY
Miscellaneous,30,,30/07/2023,JULY
Miscellaneous,31,,31/07/2023,JULY
Apple Subscriptions,1,,01/07/2023,JULY
Apple Subscriptions,2,,02/07/2023,JULY
Apple Subscriptions,3,,03/07/2023,JULY
Apple Subscriptions,4,,04/07/2023,JULY
Apple Subscriptions,5,,05/07/2023,JULY
Apple Subscriptions,6,,06/07/2023,JULY
Apple Subscriptions,7,,07/07/2023,JULY
Apple Subscriptions,8,,08/07/2023,JULY
Apple Subscriptions,9,,09/07/2023,JULY
Apple Subscriptions,10,,10/07/2023,JULY
Apple Subscriptions,11,,11/07/2023,JULY
Apple Subscriptions,12,,12/07/2023,JULY
Apple Subscriptions,13,,13/07/2023,JULY
Apple Subscriptions,14,,14/07/2023,JULY
Apple Subscriptions,15,,15/07/2023,JULY
Apple Subscriptions,16,,16/07/2023,JULY
Apple Subscriptions,17,,17/07/2023,JULY
Apple Subscriptions,18,,18/07/2023,JULY
Apple Subscriptions,19,,19/07/2023,JULY
Apple Subscriptions,20,,20/07/2023,JULY
Apple Subscriptions,21,,21/07/2023,JULY
Apple Subscriptions,22,,22/07/2023,JULY
Apple Subscriptions,23,,23/07/2023,JULY
Apple Subscriptions,24,,24/07/2023,JULY
Apple Subscriptions,25,,25/07/2023,JULY
Apple Subscriptions,26,12.31,26/07/2023,JULY
Apple Subscriptions,27,,27/07/2023,JULY
Apple Subscriptions,28,,28/07/2023,JULY
Apple Subscriptions,29,,29/07/2023,JULY
Apple Subscriptions,30,,30/07/2023,JULY
Apple Subscriptions,31,,31/07/2023,JULY
Netflix,1,,01/07/2023,JULY
Netflix,2,,02/07/2023,JULY
Netflix,3,,03/07/2023,JULY
Netflix,4,,04/07/2023,JULY
Netflix,5,,05/07/2023,JULY
Netflix,6,,06/07/2023,JULY
Netflix,7,,07/07/2023,JULY
Netflix,8,,08/07/2023,JULY
Netflix,9,,09/07/2023,JULY
Netflix,10,,10/07/2023,JULY
Netflix,11,,11/07/2023,JULY
Netflix,12,,12/07/2023,JULY
Netflix,13,,13/07/2023,JULY
Netflix,14,,14/07/2023,JULY
Netflix,15,,15/07/2023,JULY
Netflix,16,,16/07/2023,JULY
Netflix,17,,17/07/2023,JULY
Netflix,18,,18/07/2023,JULY
Netflix,19,,19/07/2023,JULY
Netflix,20,,20/07/2023,JULY
Netflix,21,99.6,21/07/2023,JULY
Netflix,22,,22/07/2023,JULY
Netflix,23,,23/07/2023,JULY
Netflix,24,,24/07/2023,JULY
Netflix,25,,25/07/2023,JULY
Netflix,26,,26/07/2023,JULY
Netflix,27,,27/07/2023,JULY
Netflix,28,,28/07/2023,JULY
Netflix,29,,29/07/2023,JULY
Netflix,30,,30/07/2023,JULY
Netflix,31,,31/07/2023,JULY
Account Charges,1,,01/07/2023,JULY
Account Charges,2,1,02/07/2023,JULY
Account Charges,3,,03/07/2023,JULY
Account Charges,4,,04/07/2023,JULY
Account Charges,5,,05/07/2023,JULY
Account Charges,6,,06/07/2023,JULY
Account Charges,7,,07/07/2023,JULY
Account Charges,8,,08/07/2023,JULY
Account Charges,9,,09/07/2023,JULY
Account Charges,10,,10/07/2023,JULY
Account Charges,11,,11/07/2023,JULY
Account Charges,12,,12/07/2023,JULY
Account Charges,13,,13/07/2023,JULY
Account Charges,14,,14/07/2023,JULY
Account Charges,15,,15/07/2023,JULY
Account Charges,16,,16/07/2023,JULY
Account Charges,17,,17/07/2023,JULY
Account Charges,18,,18/07/2023,JULY
Account Charges,19,,19/07/2023,JULY
Account Charges,20,,20/07/2023,JULY
Account Charges,21,7,21/07/2023,JULY
Account Charges,22,,22/07/2023,JULY
Account Charges,23,3.55,23/07/2023,JULY
Account Charges,24,,24/07/2023,JULY
Account Charges,25,,25/07/2023,JULY
Account Charges,26,,26/07/2023,JULY
Account Charges,27,,27/07/2023,JULY
Account Charges,28,,28/07/2023,JULY
Account Charges,29,8.5,29/07/2023,JULY
Account Charges,30,,30/07/2023,JULY
Account Charges,31,,31/07/2023,JULY
Savings/ Investment ,1,,01/08/2023,AUG
Savings/ Investment ,2,,02/08/2023,AUG
Savings/ Investment ,3,,03/08/2023,AUG
Savings/ Investment ,4,,04/08/2023,AUG
Savings/ Investment ,5,,05/08/2023,AUG
Savings/ Investment ,6,,06/08/2023,AUG
Savings/ Investment ,7,,07/08/2023,AUG
Savings/ Investment ,8,,08/08/2023,AUG
Savings/ Investment ,9,,09/08/2023,AUG
Savings/ Investment ,10,,10/08/2023,AUG
Savings/ Investment ,11,,11/08/2023,AUG
Savings/ Investment ,12,,12/08/2023,AUG
Savings/ Investment ,13,,13/08/2023,AUG
Savings/ Investment ,14,,14/08/2023,AUG
Savings/ Investment ,15,,15/08/2023,AUG
Savings/ Investment ,16,,16/08/2023,AUG
Savings/ Investment ,17,,17/08/2023,AUG
Savings/ Investment ,18,,18/08/2023,AUG
Savings/ Investment ,19,,19/08/2023,AUG
Savings/ Investment ,20,,20/08/2023,AUG
Savings/ Investment ,21,,21/08/2023,AUG
Savings/ Investment ,22,,22/08/2023,AUG
Savings/ Investment ,23,1000,23/08/2023,AUG
Savings/ Investment ,24,,24/08/2023,AUG
Savings/ Investment ,25,,25/08/2023,AUG
Savings/ Investment ,26,,26/08/2023,AUG
Savings/ Investment ,27,,27/08/2023,AUG
Savings/ Investment ,28,,28/08/2023,AUG
Savings/ Investment ,29,,29/08/2023,AUG
Savings/ Investment ,30,,30/08/2023,AUG
Savings/ Investment ,31,,31/08/2023,AUG
Food,1,113.99,01/08/2023,AUG
Food,2,47,02/08/2023,AUG
Food,3,10,03/08/2023,AUG
Food,4,111,04/08/2023,AUG
Food,5,18.5,05/08/2023,AUG
Food,6,,06/08/2023,AUG
Food,7,5,07/08/2023,AUG
Food,8,6,08/08/2023,AUG
Food,9,7.5,09/08/2023,AUG
Food,10,4,10/08/2023,AUG
Food,11,4,11/08/2023,AUG
Food,12,,12/08/2023,AUG
Food,13,,13/08/2023,AUG
Food,14,11,14/08/2023,AUG
Food,15,,15/08/2023,AUG
Food,16,2,16/08/2023,AUG
Food,17,2,17/08/2023,AUG
Food,18,4,18/08/2023,AUG
Food,19,32,19/08/2023,AUG
Food,20,,20/08/2023,AUG
Food,21,,21/08/2023,AUG
Food,22,,22/08/2023,AUG
Food,23,4,23/08/2023,AUG
Food,24,5,24/08/2023,AUG
Food,25,47,25/08/2023,AUG
Food,26,100,26/08/2023,AUG
Food,27,,27/08/2023,AUG
Food,28,8,28/08/2023,AUG
Food,29,22,29/08/2023,AUG
Food,30,18,30/08/2023,AUG
Food,31,14,31/08/2023,AUG
Healthcare,3,,03/08/2023,AUG
Healthcare,4,,04/08/2023,AUG
Healthcare,5,12,05/08/2023,AUG
Healthcare,6,,06/08/2023,AUG
Healthcare,7,,07/08/2023,AUG
Healthcare,8,,08/08/2023,AUG
Healthcare,9,,09/08/2023,AUG
Healthcare,10,,10/08/2023,AUG
Healthcare,11,,11/08/2023,AUG
Healthcare,12,,12/08/2023,AUG
Healthcare,13,,13/08/2023,AUG
Healthcare,14,,14/08/2023,AUG
Healthcare,15,,15/08/2023,AUG
Healthcare,16,,16/08/2023,AUG
Healthcare,17,,17/08/2023,AUG
Healthcare,18,,18/08/2023,AUG
Healthcare,19,,19/08/2023,AUG
Healthcare,20,,20/08/2023,AUG
Healthcare,21,,21/08/2023,AUG
Healthcare,22,,22/08/2023,AUG
Healthcare,23,,23/08/2023,AUG
Healthcare,24,,24/08/2023,AUG
Healthcare,25,,25/08/2023,AUG
Healthcare,26,,26/08/2023,AUG
Healthcare,27,,27/08/2023,AUG
Healthcare,28,,28/08/2023,AUG
Healthcare,29,40,29/08/2023,AUG
Healthcare,30,,30/08/2023,AUG
Healthcare,31,,31/08/2023,AUG
Toiletries/Groceries,1,,01/08/2023,AUG
Toiletries/Groceries,2,,02/08/2023,AUG
Toiletries/Groceries,3,,03/08/2023,AUG
Toiletries/Groceries,4,,04/08/2023,AUG
Toiletries/Groceries,5,,05/08/2023,AUG
Toiletries/Groceries,6,,06/08/2023,AUG
Toiletries/Groceries,7,,07/08/2023,AUG
Toiletries/Groceries,8,,08/08/2023,AUG
Toiletries/Groceries,9,,09/08/2023,AUG
Toiletries/Groceries,10,,10/08/2023,AUG
Toiletries/Groceries,11,,11/08/2023,AUG
Toiletries/Groceries,12,,12/08/2023,AUG
Toiletries/Groceries,13,,13/08/2023,AUG
Toiletries/Groceries,14,,14/08/2023,AUG
Toiletries/Groceries,15,,15/08/2023,AUG
Toiletries/Groceries,16,,16/08/2023,AUG
Toiletries/Groceries,17,,17/08/2023,AUG
Toiletries/Groceries,18,,18/08/2023,AUG
Toiletries/Groceries,19,544.2,19/08/2023,AUG
Toiletries/Groceries,20,,20/08/2023,AUG
Toiletries/Groceries,21,,21/08/2023,AUG
Toiletries/Groceries,22,,22/08/2023,AUG
Toiletries/Groceries,23,,23/08/2023,AUG
Toiletries/Groceries,24,,24/08/2023,AUG
Toiletries/Groceries,25,158,25/08/2023,AUG
Toiletries/Groceries,26,,26/08/2023,AUG
Toiletries/Groceries,27,,27/08/2023,AUG
Toiletries/Groceries,28,,28/08/2023,AUG
Toiletries/Groceries,29,,29/08/2023,AUG
Toiletries/Groceries,30,,30/08/2023,AUG
Toiletries/Groceries,31,,31/08/2023,AUG
Transportation ,1,,01/08/2023,AUG
Transportation ,2,,02/08/2023,AUG
Transportation ,3,,03/08/2023,AUG
Transportation ,4,66,04/08/2023,AUG
Transportation ,5,37,05/08/2023,AUG
Transportation ,6,60,06/08/2023,AUG
Transportation ,7,109,07/08/2023,AUG
Transportation ,8,,08/08/2023,AUG
Transportation ,9,,09/08/2023,AUG
Transportation ,10,10,10/08/2023,AUG
Transportation ,11,20,11/08/2023,AUG
Transportation ,12,,12/08/2023,AUG
Transportation ,13,,13/08/2023,AUG
Transportation ,14,172,14/08/2023,AUG
Transportation ,15,48,15/08/2023,AUG
Transportation ,16,12,16/08/2023,AUG
Transportation ,17,,17/08/2023,AUG
Transportation ,18,61,18/08/2023,AUG
Transportation ,19,22,19/08/2023,AUG
Transportation ,20,,20/08/2023,AUG
Transportation ,21,50,21/08/2023,AUG
Transportation ,22,,22/08/2023,AUG
Transportation ,23,,23/08/2023,AUG
Transportation ,24,4.5,24/08/2023,AUG
Transportation ,25,86,25/08/2023,AUG
Transportation ,26,,26/08/2023,AUG
Transportation ,27,13,27/08/2023,AUG
Transportation ,28,92,28/08/2023,AUG
Transportation ,29,,29/08/2023,AUG
Transportation ,30,,30/08/2023,AUG
Transportation ,31,,31/08/2023,AUG
Miscellaneous,3,10.5,03/08/2023,AUG
Miscellaneous,4,,04/08/2023,AUG
Miscellaneous,5,25,05/08/2023,AUG
Miscellaneous,6,,06/08/2023,AUG
Miscellaneous,7,,07/08/2023,AUG
Miscellaneous,8,,08/08/2023,AUG
Miscellaneous,9,31,09/08/2023,AUG
Miscellaneous,10,50,10/08/2023,AUG
Miscellaneous,11,,11/08/2023,AUG
Miscellaneous,12,,12/08/2023,AUG
Miscellaneous,13,,13/08/2023,AUG
Miscellaneous,14,50,14/08/2023,AUG
Miscellaneous,15,,15/08/2023,AUG
Miscellaneous,16,,16/08/2023,AUG
Miscellaneous,17,,17/08/2023,AUG
Miscellaneous,18,,18/08/2023,AUG
Miscellaneous,19,,19/08/2023,AUG
Miscellaneous,20,,20/08/2023,AUG
Miscellaneous,21,,21/08/2023,AUG
Miscellaneous,22,,22/08/2023,AUG
Miscellaneous,23,,23/08/2023,AUG
Miscellaneous,24,15,24/08/2023,AUG
Miscellaneous,25,,25/08/2023,AUG
Miscellaneous,26,,26/08/2023,AUG
Miscellaneous,27,,27/08/2023,AUG
Miscellaneous,29,,29/08/2023,AUG
Miscellaneous,30,,30/08/2023,AUG
Miscellaneous,31,,31/08/2023,AUG
Apple Subscriptions,1,,01/08/2023,AUG
Apple Subscriptions,2,,02/08/2023,AUG
Apple Subscriptions,3,,03/08/2023,AUG
Apple Subscriptions,4,,04/08/2023,AUG
Apple Subscriptions,5,,05/08/2023,AUG
Apple Subscriptions,6,,06/08/2023,AUG
Apple Subscriptions,7,,07/08/2023,AUG
Apple Subscriptions,8,,08/08/2023,AUG
Apple Subscriptions,9,,09/08/2023,AUG
Apple Subscriptions,10,,10/08/2023,AUG
Apple Subscriptions,11,,11/08/2023,AUG
Apple Subscriptions,12,,12/08/2023,AUG
Apple Subscriptions,13,,13/08/2023,AUG
Apple Subscriptions,14,,14/08/2023,AUG
Apple Subscriptions,15,,15/08/2023,AUG
Apple Subscriptions,16,,16/08/2023,AUG
Apple Subscriptions,17,,17/08/2023,AUG
Apple Subscriptions,18,,18/08/2023,AUG
Apple Subscriptions,19,,19/08/2023,AUG
Apple Subscriptions,20,,20/08/2023,AUG
Apple Subscriptions,21,,21/08/2023,AUG
Apple Subscriptions,22,,22/08/2023,AUG
Apple Subscriptions,23,,23/08/2023,AUG
Apple Subscriptions,24,,24/08/2023,AUG
Apple Subscriptions,25,,25/08/2023,AUG
Apple Subscriptions,26,12.13,26/08/2023,AUG
Apple Subscriptions,27,,27/08/2023,AUG
Apple Subscriptions,28,,28/08/2023,AUG
Apple Subscriptions,29,,29/08/2023,AUG
Apple Subscriptions,30,,30/08/2023,AUG
Apple Subscriptions,31,,31/08/2023,AUG
Netflix,1,,01/08/2023,AUG
Netflix,2,,02/08/2023,AUG
Netflix,3,,03/08/2023,AUG
Netflix,4,,04/08/2023,AUG
Netflix,5,,05/08/2023,AUG
Netflix,6,,06/08/2023,AUG
Netflix,7,,07/08/2023,AUG
Netflix,8,,08/08/2023,AUG
Netflix,9,,09/08/2023,AUG
Netflix,10,,10/08/2023,AUG
Netflix,11,,11/08/2023,AUG
Netflix,12,,12/08/2023,AUG
Netflix,13,,13/08/2023,AUG
Netflix,14,,14/08/2023,AUG
Netflix,15,,15/08/2023,AUG
Netflix,16,,16/08/2023,AUG
Netflix,17,,17/08/2023,AUG
Netflix,18,,18/08/2023,AUG
Netflix,19,,19/08/2023,AUG
Netflix,20,,20/08/2023,AUG
Netflix,21,,21/08/2023,AUG
Netflix,22,,22/08/2023,AUG
Netflix,23,97.44,23/08/2023,AUG
Netflix,24,,24/08/2023,AUG
Netflix,25,,25/08/2023,AUG
Netflix,26,,26/08/2023,AUG
Netflix,27,,27/08/2023,AUG
Netflix,28,,28/08/2023,AUG
Netflix,29,,29/08/2023,AUG
Netflix,30,,30/08/2023,AUG
Netflix,31,,31/08/2023,AUG
Account Charges,1,,01/08/2023,AUG
Account Charges,2,,02/08/2023,AUG
Account Charges,3,,03/08/2023,AUG
Account Charges,4,,04/08/2023,AUG
Account Charges,5,,05/08/2023,AUG
Account Charges,6,,06/08/2023,AUG
Account Charges,7,,07/08/2023,AUG
Account Charges,8,,08/08/2023,AUG
Account Charges,9,,09/08/2023,AUG
Account Charges,10,,10/08/2023,AUG
Account Charges,11,,11/08/2023,AUG
Account Charges,12,,12/08/2023,AUG
Account Charges,13,,13/08/2023,AUG
Account Charges,14,,14/08/2023,AUG
Account Charges,15,,15/08/2023,AUG
Account Charges,16,,16/08/2023,AUG
Account Charges,17,,17/08/2023,AUG
Account Charges,18,,18/08/2023,AUG
Account Charges,19,,19/08/2023,AUG
Account Charges,20,,20/08/2023,AUG
Account Charges,21,,21/08/2023,AUG
Account Charges,22,,22/08/2023,AUG
Account Charges,23,5,23/08/2023,AUG
Account Charges,24,1,24/08/2023,AUG
Account Charges,25,1.72,25/08/2023,AUG
Account Charges,26,,26/08/2023,AUG
Account Charges,27,,27/08/2023,AUG
Account Charges,28,,28/08/2023,AUG
Account Charges,29,3,29/08/2023,AUG
Account Charges,30,,30/08/2023,AUG
Account Charges,31,,31/08/2023,AUG
Rent,1,,01/10/2023,OCTOBER
Rent,2,,02/10/2023,OCTOBER
Rent,3,,03/10/2023,OCTOBER
Rent,4,,04/10/2023,OCTOBER
Rent,5,6000,05/10/2023,OCTOBER
Rent,6,,06/10/2023,OCTOBER
Rent,7,,07/10/2023,OCTOBER
Rent,8,,08/10/2023,OCTOBER
Rent,9,,09/10/2023,OCTOBER
Rent,10,,10/10/2023,OCTOBER
Rent,11,,11/10/2023,OCTOBER
Rent,12,,12/10/2023,OCTOBER
Rent,13,,13/10/2023,OCTOBER
Rent,14,,14/10/2023,OCTOBER
Rent,15,,15/10/2023,OCTOBER
Rent,16,,16/10/2023,OCTOBER
Rent,17,,17/10/2023,OCTOBER
Rent,18,,18/10/2023,OCTOBER
Rent,19,,19/10/2023,OCTOBER
Rent,20,,20/10/2023,OCTOBER
Rent,21,,21/10/2023,OCTOBER
Rent,22,,22/10/2023,OCTOBER
Rent,23,,23/10/2023,OCTOBER
Rent,24,,24/10/2023,OCTOBER
Rent,25,,25/10/2023,OCTOBER
Rent,26,,26/10/2023,OCTOBER
Rent,27,,27/10/2023,OCTOBER
Rent,28,,28/10/2023,OCTOBER
Rent,29,,29/10/2023,OCTOBER
Rent,30,,30/10/2023,OCTOBER
Rent,31,,31/10/2023,OCTOBER
Data,1,,01/10/2023,OCTOBER
Data,2,,02/10/2023,OCTOBER
Data,3,,03/10/2023,OCTOBER
Data,4,,04/10/2023,OCTOBER
Data,5,,05/10/2023,OCTOBER
Data,6,,06/10/2023,OCTOBER
Data,7,,07/10/2023,OCTOBER
Data,8,,08/10/2023,OCTOBER
Data,9,,09/10/2023,OCTOBER
Data,10,,10/10/2023,OCTOBER
Data,11,,11/10/2023,OCTOBER
Data,12,,12/10/2023,OCTOBER
Data,13,,13/10/2023,OCTOBER
Data,14,,14/10/2023,OCTOBER
Data,15,330,15/10/2023,OCTOBER
Data,16,,16/10/2023,OCTOBER
Data,17,,17/10/2023,OCTOBER
Data,18,,18/10/2023,OCTOBER
Data,19,,19/10/2023,OCTOBER
Data,20,,20/10/2023,OCTOBER
Data,21,,21/10/2023,OCTOBER
Data,22,,22/10/2023,OCTOBER
Data,23,,23/10/2023,OCTOBER
Data,24,,24/10/2023,OCTOBER
Data,25,,25/10/2023,OCTOBER
Data,26,,26/10/2023,OCTOBER
Data,27,,27/10/2023,OCTOBER
Data,28,,28/10/2023,OCTOBER
Data,29,,29/10/2023,OCTOBER
Data,30,,30/10/2023,OCTOBER
Data,31,,31/10/2023,OCTOBER
Savings/ Investment ,1,,01/10/2023,OCTOBER
Savings/ Investment ,2,,02/10/2023,OCTOBER
Savings/ Investment ,3,,03/10/2023,OCTOBER
Savings/ Investment ,4,,04/10/2023,OCTOBER
Savings/ Investment ,5,,05/10/2023,OCTOBER
Savings/ Investment ,6,,06/10/2023,OCTOBER
Savings/ Investment ,7,,07/10/2023,OCTOBER
Savings/ Investment ,8,,08/10/2023,OCTOBER
Savings/ Investment ,9,,09/10/2023,OCTOBER
Savings/ Investment ,10,,10/10/2023,OCTOBER
Savings/ Investment ,11,,11/10/2023,OCTOBER
Savings/ Investment ,12,,12/10/2023,OCTOBER
Savings/ Investment ,13,,13/10/2023,OCTOBER
Savings/ Investment ,14,,14/10/2023,OCTOBER
Savings/ Investment ,15,,15/10/2023,OCTOBER
Savings/ Investment ,16,,16/10/2023,OCTOBER
Savings/ Investment ,17,,17/10/2023,OCTOBER
Savings/ Investment ,18,,18/10/2023,OCTOBER
Savings/ Investment ,19,,19/10/2023,OCTOBER
Savings/ Investment ,20,,20/10/2023,OCTOBER
Savings/ Investment ,21,,21/10/2023,OCTOBER
Savings/ Investment ,22,,22/10/2023,OCTOBER
Savings/ Investment ,23,,23/10/2023,OCTOBER
Savings/ Investment ,24,,24/10/2023,OCTOBER
Savings/ Investment ,25,250,25/10/2023,OCTOBER
Savings/ Investment ,26,,26/10/2023,OCTOBER
Savings/ Investment ,27,,27/10/2023,OCTOBER
Savings/ Investment ,28,,28/10/2023,OCTOBER
Savings/ Investment ,29,,29/10/2023,OCTOBER
Savings/ Investment ,30,,30/10/2023,OCTOBER
Savings/ Investment ,31,,31/10/2023,OCTOBER
Food,1,,01/10/2023,OCTOBER
Food,2,8,02/10/2023,OCTOBER
Food,3,7,03/10/2023,OCTOBER
Food,4,30,04/10/2023,OCTOBER
Food,5,8,05/10/2023,OCTOBER
Food,6,17,06/10/2023,OCTOBER
Food,7,50,07/10/2023,OCTOBER
Food,8,91,08/10/2023,OCTOBER
Food,9,,09/10/2023,OCTOBER
Food,10,8,10/10/2023,OCTOBER
Food,11,22,11/10/2023,OCTOBER
Food,12,25,12/10/2023,OCTOBER
Food,13,,13/10/2023,OCTOBER
